zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
Si,F,-10.93893779,-7.888287821,-0.01812757,-0.935161978,1.748247184,-0.377668807,-0.383857055, ,-29.42867534,-1.960464454,-4.320563053,0,8.074711243,6.015146208,-0.303955705,-1.249692653,-14.43377153,0,-8.174340024,-1.884585938,0.444033128,-0.579412595,-2.459664201,0,0,8.856147939,-3.309539435,0,0,5.3049741,0,0.178823762,0,2.912352798,-14.00326281,-0.189928294,-5.635398047,0,0,0,0,2.299574454,0.164211106,0,0,3.534556052,0,0,0,-8.296661353,1.992457819,-8.598031117,1.427744935,0,0,0,0,0,0,0.000715856,0,0,0,0,0,0,0,0,1.97700104,1.813403822,-0.128511777,1.136614747
Si,Na,-3.631952931,-1.688775223,-0.143565038,-0.190562706,8.162013308,0.017676902,-25.9356824,-29.42867534, ,-1.971450874,-0.296770647,0,13.32718441,0.362400182,-1.857798825,-14.60210171,-6.321250641,0,-14.7580157,0.878497727,-0.760523569,-0.983050561,-0.366305118,1.106269141,5.118085981,10.55242183,-5.620463189,0,0,5.859165252,2.813332699,0,0,-11.1344934,-0.514543281,-13.60735683,-12.44473169,0.086840994,0,0,0,0,0,0,-2.884123384,4.272504033,0,0.090253596,-0.037843093,-0.797529961,-0.339169013,-2.72507593,-0.512127482,0,0,0,0,0,0,0.105428152,-0.432504926,0,0,0,0,0,0,0,15.62299949,5.975966163,-0.15662301,0.212858897
Si,Mg,-9.572915592,-0.00434911,-0.535713536,-14.33502432,0.891009496,0.320876901,-28.46450842,-1.960464454,-1.971450874, ,-17.81404315,0,4.148777691,8.032777889,0.839906339,-0.459037155,-0.914761178,-0.123639372,-0.562214893,-1.220698309,-2.740956542,-0.862708267,-4.210306187,1.158426937,-2.620513864,11.4336309,0.681519755,0,0,3.296173354,3.187720498,0,0,2.1361137,-3.334996323,2.579154403,2.877024505,0.223954033,0,0,0,0,0,0,1.426453336,4.040211692,2.082507315,0.065758661,0,-1.18828085,-0.269464836,-1.310131021,0,0,0,0,0,0,0,1.457536171,0.073799634,0,0,0,0,0,0,0,-12.30657233,6.248804749,0,1.406560097
Si,Al,-38.24704564,-1.596797763,-0.000956102,-1.302796181,-0.819672446,-0.048306548,-31.47178625,-4.320563053,-0.296770647,-17.81404315, ,0,25.26008801,0.504780046,-1.224887732,-1.356817655,-5.372844809,-0.110078742,-15.02338846,-0.516352664,-2.584823535,-7.74504014,-0.978286262,2.160360985,2.710144346,7.914945288,-1.043471679,0.033292825,0.035253286,4.755065575,4.149182695,0,0,-0.277020182,-2.984230101,9.988757384,-9.620796797,0.902285164,0,0,0,0,0.613776348,0,1.32083815,5.848515132,-5.431550888,0,-0.004591881,-1.358154408,-0.228564077,-1.433172368,-0.065652993,0.208942225,0,0,0,0,0,-0.34402995,0.549288491,0,0,0,0,0,3.21861483,2.033724466,-9.748172237,8.246472534,-0.856228885,4.034603012
Si,Si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Si,P,34.47580361,8.260459473,11.17103507,-5.253967277,6.759660862,0.213288634,41.93001392,8.074711243,13.32718441,4.148777691,25.26008801,0, ,44.89109689,9.384124154,0.434070611,13.8909135,0.435991203,-1.167198364,4.059761808,1.901703358,16.40962279,15.81192228,2.567459376,1.889361556,14.41590536,0.373562318,0.037270736,0.936242926,28.18165164,0,0,0,3.031436437,-0.003600717,0.422565837,-1.597254479,0.632316778,0,0,0,0,0.449023192,0,0,0,7.185129688,0,0.024349055,5.295517082,0.037931992,0.378043508,0.279114502,1.674414823,0,0,0,0.071516612,0,2.305168583,0,0,0,0,0,0,3.860053081,0,9.821136178,5.117175098,1.699515645,1.579381277
Si,S,19.20245962,0,0,11.17137008,13.02987152,1.901508263,100.5101529,6.015146208,0.362400182,8.032777889,0.504780046,0,44.89109689, ,1.010770458,3.8286282,-17.5667421,0,12.79759118,9.237709581,0.881254435,13.1398845,0.061723773,0.401461506,1.29682879,20.81579547,0.135073938,0.693480674,5.457692413,0.508638305,3.377646918,0.097792849,0,4.511362076,4.292640069,3.444423789,5.882040538,1.42348551,0.07838116,2.15289676,3.117901312,42.77957143,3.831982345,2.15289676,3.139963607,29.77828688,3.089809381,0.058395935,0.067882476,-5.607512624,0,5.616759975,1.561895106,0,0,0,0,0,0,0,1.146548172,0.845348029,0.005204853,0.68263449,0.008487019,0.040352383,4.020620435,21.72174651,24.58383205,15.4537236,0,4.591840712
Si,Cl,0.234977445,1.649354643,0,3.313567165,-0.062122429,3.637786874,2.931155728,-0.303955705,-1.857798825,0.839906339,-1.224887732,0,9.384124154,1.010770458, ,-7.159916767,-1.050959507,0,0,1.774137144,0.882730964,-0.358019589,-2.707098131,0.721781341,0.894321499,6.377142839,0.610611973,0,0,1.798985442,0.194541327,11.16866092,0,-0.117394633,1.310074151,0,0,-0.370244821,0,0,0,1.093547332,0.074848167,0,0.886907245,1.03830708,0.035856793,3.92249246,0,-0.44324483,0,-1.623577972,0,0,0,0,0,0,0,0,-0.042239372,0,0,0,0,0,7.628960638,0.056228661,16.10487319,1.093450433,0,5.450378692
Si,K,-1.740506184,-2.475918125,-0.339334664,-1.942221227,-1.538116044,0.803185206,-5.227338452,-1.249692653,-14.60210171,-0.459037155,-1.356817655,0,0.434070611,3.8286282,-7.159916767, ,-0.025334414,0,-4.715925485,0.276316525,0.048239863,-0.438942834,-0.15105856,0,1.86322262,0.26124605,-0.184512019,0,0,2.963220228,0.715160169,0.178823762,0,-0.006427976,-1.34168495,-0.061693061,-2.838876801,0.272110628,0,0,0,1.869171967,0.006693044,0,0,2.375739528,1.748166614,0.023797351,0,-0.264056989,0,-2.625650856,0,0,0,0,0,0,0,0.080598986,0.479813849,0,0,0,0,0,0,0.010959262,4.351154717,3.100029835,0,0.523149329
Si,Ca,-18.80044161,-3.704424365,-3.021392841,-6.364575811,9.283206465,3.433413263,-51.39679963,-14.43377153,-6.321250641,-0.914761178,-5.372844809,0,13.8909135,-17.5667421,-1.050959507,-0.025334414, ,-0.682692464,-0.693201577,0.164778849,-1.377235513,-0.052365012,-1.558938698,1.392526184,6.377359322,13.20437449,3.566496614,0,0.81615532,0.09828213,5.361609768,0,0,-1.21650764,-2.662922331,-4.318466841,-2.557918724,0.481589994,0,0,0,8.803774006,0.995930728,0,-0.707780806,6.633761268,4.582284843,0.009552994,0,-1.712433953,-0.860072447,-3.971617599,0.3925162,0,0,0.406024005,0,0,0,0.361410941,-0.047585784,0,0,0,0,0,0,0,-17.64540099,9.905459242,-5.032392151,0.655541694
Si,Sc,-1.158397099,0,0,0,0,0,-0.708957711,0,0,-0.123639372,-0.110078742,0,0.435991203,0,0,0,-0.682692464, ,0.035332205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601867306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474107825,0,0,0,0,0,0,0,0,0,0,0,0
Si,Ti,-2.055026719,0,-1.432529765,-2.098227407,-3.42803661,0.97670045,-8.202715635,-8.174340024,-14.7580157,-0.562214893,-15.02338846,0,-1.167198364,12.79759118,0,-4.715925485,-0.693201577,0.035332205, ,1.003761806,7.888857013,-1.960320301,-15.53549224,0,0,-7.777022844,-0.000980111,0,0,2.806566673,0,0,0,-6.520333921,-12.29079466,-3.810240721,-81.01003207,0,0,0,0,0,0,0,0,1.255579682,0.991610185,0,0,-24.09529089,-1.053485648,-11.93487376,-0.391781264,0,0,0,0,0,0,14.21029894,0,0,0,0,0,0,0,0,2.837708725,0,3.563306264,1.20096271
Si,V,3.794883616,0,0.849151072,0,-4.6325908,0.680918276,10.71048067,-1.884585938,0.878497727,-1.220698309,-0.516352664,0,4.059761808,9.237709581,1.774137144,0.276316525,0.164778849,0,1.003761806, ,0.821905951,-0.67443785,1.157041182,0.555543279,1.009489886,0.427139747,0.873483683,0,0.014480184,4.346573194,0,0,0,0.172212715,0.031557886,0,0,0,0,0,0,2.192474967,0,0,0.514591008,2.733814895,2.02833403,0,0.108114737,-3.743918164,-0.146511218,-0.517688333,0.081845118,0,0,0,0,0,0,0,0.159429373,0,0,0,0,0,0.975906598,0.216106145,0.323596422,0.732271684,0,0.835690338
Si,Cr,-2.155222511,0,0.007792566,-0.109613774,0.27624399,0.183457857,0.131174292,0.444033128,-0.760523569,-2.740956542,-2.584823535,0,1.901703358,0.881254435,0.882730964,0.048239863,-1.377235513,0,7.888857013,0.821905951, ,0.58248231,0.391076984,0.130568896,0.166074374,1.314399703,0.113801853,0,0,3.343413399,0,0,0,1.44267022,1.572941728,0.211184022,0,0,0,0,0,0,0,0,0,1.066429128,0.585019751,0.716871071,0,0.410679721,0.323554941,-0.116697857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146793779,0,1.186726955,0.546641344,0,0.007664735
Si,Mn,-6.828437838,-0.212372276,-0.009324659,-1.044386395,2.65577824,2.306359614,-16.30307025,-0.579412595,-0.983050561,-0.862708267,-7.74504014,0,16.40962279,13.1398845,-0.358019589,-0.438942834,-0.052365012,0,-1.960320301,-0.67443785,0.58248231, ,-1.689133808,1.20878508,2.599470496,-14.27591918,-1.17574485,0,0,0.21019781,0,0,0,-0.395651278,-0.552663094,-1.320255172,-4.49576916,0.768740635,0,0,0,1.826922973,0,0,0.07058583,0.408658457,1.321510084,0,0,-0.004327571,-0.083703163,-0.021675566,-0.032018765,0,0,0,0,0,0,0.473347384,-0.338688957,0,0,0,0,0,0,0,1.405824366,4.992441704,-0.393241801,3.736440436
Si,Fe,-2.232239634,-0.238214891,-0.794268982,-2.742445302,11.76158815,0.371740379,-2.814118426,-2.459664201,-0.366305118,-4.210306187,-0.978286262,0,15.81192228,0.061723773,-2.707098131,-0.15105856,-1.558938698,0,-15.53549224,1.157041182,0.391076984,-1.689133808, ,0.919619174,0.846387962,3.14885608,1.690596458,0.021803812,3.044791271,0.336146921,3.444771435,0,0,-0.01103722,-0.01736041,-0.681298394,-0.404515887,1.023930697,0.123848033,0.09330298,0,3.945811519,0.833520491,0.170358062,0.497802973,2.545197894,2.506699324,0,0.598194954,-0.062662721,-1.759094949,-0.065917329,0,0,0,0,0,0,0,0.117138161,0.291089247,0.058240866,0.021803812,0.539005978,0.008866292,1.520747632,4.912145837,0.626533041,3.623715577,4.307780357,-0.144547329,4.54043441
Si,Co,0.116773143,0,0,0,0.357365146,0.06163788,2.0290666,0,1.106269141,1.158426937,2.160360985,0,2.567459376,0.401461506,0.721781341,0,1.392526184,0,0,0.555543279,0.130568896,1.20878508,0.919619174, ,1.866906354,1.015482586,0,0,0,8.739065641,0.964359414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021338575,0.427305666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.650616747,0.005867518,0,-0.1820322
Si,Ni,3.170369426,0,0,1.580338499,0.097980243,0.119140682,19.08129522,0,5.118085981,-2.620513864,2.710144346,0,1.889361556,1.29682879,0.894321499,1.86322262,6.377359322,0,0,1.009489886,0.166074374,2.599470496,0.846387962,1.866906354, ,1.072866686,1.609740196,0,0.060274604,1.204934518,1.474184615,0,0,0,0,0,0,0.29948464,0.126006285,0.695343031,0.080781684,1.59232253,0,0,0.53286609,0.007468722,0.213329272,0,0,0.951141755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455037995,0.563752127,0,0.306086748,0.3206518,3.401320134,0.063403018,0,1.183911865
Si,Cu,2.7738883,0,0,6.774303245,4.254316697,1.168665635,17.7567633,8.856147939,10.55242183,11.4336309,7.914945288,0,14.41590536,20.81579547,6.377142839,0.26124605,13.20437449,0,-7.777022844,0.427139747,1.314399703,-14.27591918,3.14885608,1.015482586,1.072866686, ,1.029947894,0.668857063,2.010223153,5.780097859,11.92153829,0.199524388,0,-3.003698516,2.871765762,0,0,0.171698005,0,0.002496494,0.027392807,3.658955397,2.398047505,0.319363892,2.650675002,0.035223444,2.587598785,0.072382668,0.081322648,-3.481837602,0.168953751,2.672996649,0.077024413,0,0,0,0,0,0,0,0.427210029,0.102632735,0,0.06880647,1.113669117,0.45758151,0.024988752,0.279507783,6.142522488,4.066870064,0,5.35391018
Si,Zn,6.415602297,0,-0.062168604,3.22732644,1.415839845,0,3.710324314,-3.309539435,-5.620463189,0.681519755,-1.043471679,0,0.373562318,0.135073938,0.610611973,-0.184512019,3.566496614,0,-0.000980111,0.873483683,0.113801853,-1.17574485,1.690596458,0,1.609740196,1.029947894, ,1.10882793,0.081896605,7.188826107,0.289237557,0,0,0,0.313734962,0,-0.0905611,0,0,0,0.679816178,0.714391866,0.351699206,1.265531442,1.814663536,1.317185566,0.241885294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077788408,0,0,0,0,0,0.743393161,0.308506764,0.215327258,3.181504403,0,2.423477389
Si,Ga,0.076622567,0,0,0,0,0,0.278834305,0,0,0,0.033292825,0,0.037270736,0.693480674,0,0,0,0,0,0,0,0,0.021803812,0,0,0.668857063,1.10882793, ,9.134581131,0.056025175,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424921924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274713989,0,0,0
Si,Ge,1.045769795,0,0,0,0.398915684,0,3.312648253,0,0,0,0.035253286,0,0.936242926,5.457692413,0,0,0.81615532,0,0,0.014480184,0,0,3.044791271,0,0.060274604,2.010223153,0.081896605,9.134581131, ,1.000571332,0,0,0,0,0,0,0,0.323588582,0,0,0,0.448764235,0.272562646,0,0,0,0.115473111,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632593549,0,0,0,0,0,0,0,1.298149846,0,0,0
Si,As,0.458707301,1.488655305,1.106555578,-5.767617855,15.9819897,2.810192991,5.046266058,5.3049741,5.859165252,3.296173354,4.755065575,0,28.18165164,0.508638305,1.798985442,2.963220228,0.09828213,0,2.806566673,4.346573194,3.343413399,0.21019781,0.336146921,8.739065641,1.204934518,5.780097859,7.188826107,0.056025175,1.000571332, ,3.155314366,0.146423729,0,2.121031363,1.649245684,0,3.16454563,0.017258626,0.590259732,0.952681959,0.923448069,1.397518404,0.238279327,0.248742454,1.486903118,2.867577425,4.733891072,0.849556979,0.174390034,1.718732907,-0.144811475,0.891724117,0.106962717,0,0,0.438193762,0,0,0,1.969898786,1.35952977,0,0.142609679,0.112531744,0.39707613,0,0.005267773,18.89900399,4.164222848,1.629077955,0,0.448836497
Si,Se,16.59502856,0,0,0,0,0,31.8796057,0,2.813332699,3.187720498,4.149182695,0,0,3.377646918,0.194541327,0.715160169,5.361609768,0,0,0,0,0,3.444771435,0.964359414,1.474184615,11.92153829,0.289237557,0,0,3.155314366, ,0,0,0,0,0,0,0.179048491,0,0,6.271456344,2.793634502,0.278611007,0,0,0.288158538,0.672535898,0.049893484,0,0.540533698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.768091832,0.188552554,1.273968375,0.081822416,1.519531955,12.47118397,0,0.110324547
Si,Br,1.029864727,0,0,0,0.058495243,1.492141186,0.480685104,0.178823762,0,0,0,0,0,0.097792849,11.16866092,0.178823762,0,0,0,0,0,0,0,0,0,0.199524388,0,0,0,0.146423729,0, ,0,0,0,0,0,0,0,0,0,0.648710591,0,0,0,0.083883355,0,31.13412335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.68018759,0,0,0.127092124,0,0
Si,Rb,0.163546061,0,0,0.311976712,0,0,-0.263566223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Si,Sr,-0.181929973,0.705843212,0.666471065,-0.003338243,3.644154046,0,-4.278610755,2.912352798,-11.1344934,2.1361137,-0.277020182,0,3.031436437,4.511362076,-0.117394633,-0.006427976,-1.21650764,0,-6.520333921,0.172212715,1.44267022,-0.395651278,-0.01103722,0,0,-3.003698516,0,0,0,2.121031363,0,0,0, ,0.483169079,-9.205196112,-2.427947274,0,0,0,0,0,0,0,0,0,0,0,0,-5.439377148,-11.23356436,-11.19604565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493872101,0,-0.233080936,0.53056439
Si,Y,-0.012130209,-0.032050457,0,-1.667957065,11.65890275,0,-4.599702059,-14.00326281,-0.514543281,-3.334996323,-2.984230101,0,-0.003600717,4.292640069,1.310074151,-1.34168495,-2.662922331,0,-12.29079466,0.031557886,1.572941728,-0.552663094,-0.01736041,0,0,2.871765762,0.313734962,0,0,1.649245684,0,0,0,0.483169079, ,-0.110965845,13.71871236,0,0,0,0,0,0,0,0,0,0,0,0,-0.001802036,0.118795088,0.057498289,0,0,0,3.181506273,0,0,0,27.74185166,-0.249128054,0,0,0,0,0,0,0,0.958198905,0,-5.990394769,8.672168844
Si,Zr,-0.243080351,-0.061379922,0.25898436,-1.176397952,-0.347096975,0,-3.05132099,-0.189928294,-13.60735683,2.579154403,9.988757384,0,0.422565837,3.444423789,0,-0.061693061,-4.318466841,0.601867306,-3.810240721,0,0.211184022,-1.320255172,-0.681298394,0,0,0,0,0,0,0,0,0,0,-9.205196112,-0.110965845, ,-11.91031232,0,0,0,0,0,0,0,0,0.018861121,0,0,-0.31748122,-0.473252337,-0.135419945,-1.369138667,0,0,0,0,0,0,0,0.189550832,0,0,0,0,0,0,0,0,0,0,0,0.557667424
Si,Nb,-0.479507421,0,0,-0.990281101,-1.301610184,0,-5.581494943,-5.635398047,-12.44473169,2.877024505,-9.620796797,0,-1.597254479,5.882040538,0,-2.838876801,-2.557918724,0,-81.01003207,0,0,-4.49576916,-0.404515887,0,0,0,-0.0905611,0,0,3.16454563,0,0,0,-2.427947274,13.71871236,-11.91031232, ,0.456330101,0,0,0,0,0,0,0.247375881,0.782942806,0,0,0,-3.83162636,0,-6.548395242,0.481807185,0,0,0,0,0.329209061,0,61.44457469,3.126194348,0,0,0,0,0,0,0,1.550354411,0.979707989,6.708650124,2.517622114
Si,Mo,0.55241409,0,0,0,1.328649873,0.046462702,1.532208362,0,0.086840994,0.223954033,0.902285164,0,0.632316778,1.42348551,-0.370244821,0.272110628,0.481589994,0,0,0,0,0.768740635,1.023930697,0,0.29948464,0.171698005,0,0,0.323588582,0.017258626,0.179048491,0,0,0,0,0,0.456330101, ,0.488352088,0,0,0,0,0,0.143629298,0.784802397,0.401375734,0,0,0,0,0.122919372,0,0,0,0,0,0,0,0,0.200544984,1.942261732,0.568262284,0.136360271,0,0,0.034944817,0,0.853018862,0.79881054,1.287877102,1.500287803
Si,Ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07838116,0,0,0,0,0,0,0,0,0.123848033,0,0.126006285,0,0,0,0,0.590259732,0,0,0,0,0,0,0,0.488352088, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.23592274,34.79557646,0,0,0,0,0,0,0,0
Si,Rh,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15289676,0,0,0,0,0,0,0,0,0.09330298,0,0.695343031,0.002496494,0,0,0,0.952681959,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00337617,0.55589216,0,0,0,0.035990881,0,0,0
Si,Pd,0,0,0,0,0,0,43.36325409,0,0,0,0,0,0,3.117901312,0,0,0,0,0,0,0,0,0,0,0.080781684,0.027392807,0.679816178,0,0,0.923448069,6.271456344,0,0,0,0,0,0,0,0,0, ,0.706391371,0,0,8.343904154,1.350298307,12.84165748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659747766,0,0.802733132,0,0.047886995,1.691026852,0,0
Si,Ag,42.92061071,0,0,0,0,0,107.89138,2.299574454,0,0,0,0,0,42.77957143,1.093547332,1.869171967,8.803774006,0,0,2.192474967,0,1.826922973,3.945811519,0,1.59232253,3.658955397,0.714391866,0,0.448764235,1.397518404,2.793634502,0.648710591,0,0,0,0,0,0,0,0,0.706391371, ,0.05592571,0.500433228,0.690556257,34.14867207,6.682892436,1.361198581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12516948,12.15752489,4.613933279,15.53402477,11.19595515,0,0
Si,Cd,0.333160871,0,0,0,0.33113229,0,1.41841687,0.164211106,0,0,0.613776348,0,0.449023192,3.831982345,0.074848167,0.006693044,0.995930728,0,0,0,0,0,0.833520491,0,0,2.398047505,0.351699206,0,0.272562646,0.238279327,0.278611007,0,0,0,0,0,0,0,0,0,0,0.05592571, ,0.66759189,0.216717578,0.093229318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546400638,0.110154877,0,0
Si,In,2.110463688,0,0,0,0,0,6.018303276,0,0,0,0,0,0,2.15289676,0,0,0,0,0,0,0,0,0.170358062,0,0,0.319363892,1.265531442,2.424921924,0,0.248742454,0,0,0,0,0,0,0,0,0,0,0,0.500433228,0.66759189, ,4.110514841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.122940675,0,0,0,0.035990881,0.327866799,0,0
Si,Sn,8.413044439,0,-0.270213521,0.012130808,0,0.208987507,-15.12806108,0,-2.884123384,1.426453336,1.32083815,0,0,3.139963607,0.886907245,0,-0.707780806,0,0,0.514591008,0,0.07058583,0.497802973,0,0.53286609,2.650675002,1.814663536,0,0,1.486903118,0,0,0,0,0,0,0.247375881,0.143629298,0,0,8.343904154,0.690556257,0.216717578,4.110514841, ,0.404916145,0.304258561,0,0,0,0,0,0,0,0,0,0,0,0,1.243168697,0.058241377,0,0,0,3.069206772,0.148276891,0.177836368,0.155781286,0.442017189,0.321245339,0,0
Si,Sb,41.37848807,0,-0.302734585,1.889225667,0,1.402354164,51.3565317,3.534556052,4.272504033,4.040211692,5.848515132,0,0,29.77828688,1.03830708,2.375739528,6.633761268,0,1.255579682,2.733814895,1.066429128,0.408658457,2.545197894,0.021338575,0.007468722,0.035223444,1.317185566,0,0,2.867577425,0.288158538,0.083883355,0,0,0,0.018861121,0.782942806,0.784802397,0,0,1.350298307,34.14867207,0.093229318,0,0.404916145, ,0.097975334,0,0,0,0,0,0,0,0,0,0,0,0,0.096058181,0.116696446,0,0,0.074722969,0.093558016,1.084404282,1.505784601,15.09484202,27.81745059,0.164970088,0,0
Si,Te,11.27414445,0,0,0,3.197308311,0,13.60154606,0,0,2.082507315,-5.431550888,0,7.185129688,3.089809381,0.035856793,1.748166614,4.582284843,0,0.991610185,2.02833403,0.585019751,1.321510084,2.506699324,0.427305666,0.213329272,2.587598785,0.241885294,0,0.115473111,4.733891072,0.672535898,0,0,0,0,0,0,0.401375734,0,0,12.84165748,6.682892436,0,0,0.304258561,0.097975334, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046192858,0,0,1.228028522,0.00864449,24.60278273,0.031996848,0.427121326,7.008088136,12.67098996,0,1.499547268
Si,I,1.067124621,0,0,0,0.30268328,0,1.119090856,0,0.090253596,0.065758661,0,0,0,0.058395935,3.92249246,0.023797351,0.009552994,0,0,0,0.716871071,0,0,0,0,0.072382668,0,0,0,0.849556979,0.049893484,31.13412335,0,0,0,0,0,0,0,0,0,1.361198581,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.67388065,0,0.10675344,0.025294326,0,0
Si,Cs,-0.040810349,-1.309549843,-3.084852321,-1.234310728,0,0,-0.061647636,0,-0.037843093,0,-0.004591881,0,0.024349055,0.067882476,0,0,0,0,0,0.108114737,0,0,0.598194954,0,0,0.081322648,0,0,0,0.174390034,0,0,0,0,0,-0.31748122,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0.453472065,0,0,0,0,0,0,0.274058469,0,0.164621355,0,0,0.132926564
Si,Ba,-0.005054528,-1.558700329,-0.422461343,0,3.643520636,0.56317708,-5.997710192,-8.296661353,-0.797529961,-1.18828085,-1.358154408,0,5.295517082,-5.607512624,-0.44324483,-0.264056989,-1.712433953,0,-24.09529089,-3.743918164,0.410679721,-0.004327571,-0.062662721,0,0.951141755,-3.481837602,0,0,0,1.718732907,0.540533698,0,0,-5.439377148,-0.001802036,-0.473252337,-3.83162636,0,0,0,0,0,0,0,0,0,0,0,0, ,-0.055666985,-1.796601361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.153566222,0,-0.046568368,1.051705008
